Date;Open;High;Low;Close;Adj Close;Volume;Return Pct;Return;Cumulative Return Pct;Cumulative Return
2023-12-07;457.0;466.2900085449219;456.0400085449219;465.9599914550781;465.9599914550781;35082300;0.02402037822803549;7206.113468410646;1.040598789221691;312179.6367665073
2023-12-08;465.95001220703125;477.4100036621094;465.5;475.05999755859375;475.05999755859375;35880300;0.019529586810873134;5858.87604326194;1.0609212536110855;318276.37608332565
2023-12-11;474.9100036621094;475.30999755859375;458.29998779296875;466.2699890136719;466.2699890136719;50972800;-0.018502944028322865;-5550.88320849686;1.0412910870370615;312387.3261111185
2023-12-12;460.4599914550781;476.6600036621094;460.4599914550781;476.57000732421875;476.57000732421875;37238700;0.02209024503664736;6627.073510994208;1.064293462304187;319288.03869125614
2023-12-13;476.2900085449219;485.94000244140625;476.0799865722656;480.8800048828125;480.8800048828125;44779200;0.009043786835837508;2713.1360507512527;1.0739187055080417;322175.6116524125
2023-12-14;483.8999938964844;486.70001220703125;474.2200012207031;483.5;483.5;39123200;0.005448334492148321;1634.5003476444963;1.0797697738330245;323930.93214990734
2023-12-15;481.94000244140625;494.0400085449219;481.20001220703125;488.8999938964844;488.8999938964844;47947800;0.011168549941022565;3350.5649823067697;1.0918292364768853;327548.7709430656
2023-12-18;494.0;504.3299865722656;491.5;500.7699890136719;500.7699890136719;41258700;0.024278983974994173;7283.695192498252;1.1183377410127378;335501.32230382133
2023-12-19;494.239990234375;497.0;488.95001220703125;496.0400085449219;496.0400085449219;46444400;-0.009445415205624252;-2833.6245616872757;1.1077745767087526;332332.3730126258
2023-12-20;496.54998779296875;499.989990234375;480.9800109863281;481.1099853515625;481.1099853515625;39789400;-0.03009842540152141;-9029.527620456423;1.0744323062499823;322329.6918749947
2023-12-21;488.1099853515625;490.95001220703125;484.19000244140625;489.8999938964844;489.8999938964844;30042500;0.01827026836389334;5481.080509168001;1.0940624728240063;328218.7418472019
2023-12-22;491.95001220703125;493.8299865722656;484.6700134277344;488.29998779296875;488.29998779296875;25213900;-0.003265985146865935;-979.7955440597806;1.0904892810380196;327146.78431140585
2023-12-26;489.67999267578125;496.0;489.6000061035156;492.7900085449219;492.7900085449219;24420000;0.009195209633830359;2758.5628901491077;1.1005165585806091;330154.9675741827
2023-12-27;495.1099853515625;496.79998779296875;490.8500061035156;494.1700134277344;494.1700134277344;23364800;0.0028003913611951425;840.1174083585428;1.1035984356441104;331079.53069323313
2023-12-28;496.42999267578125;498.8399963378906;494.1199951171875;495.2200012207031;495.2200012207031;24658700;0.0021247501152197312;637.4250345659194;1.1059433065474016;331782.9919642205
2023-12-29;498.1300048828125;499.9700012207031;487.510009765625;495.2200012207031;495.2200012207031;38869000;0.0;0.0;1.1059433065474016;331782.9919642205
2024-01-02;492.44000244140625;492.95001220703125;475.95001220703125;481.67999267578125;481.67999267578125;41125400;-0.027341400814882566;-8202.420244464769;1.0757052673245526;322711.5801973658
2024-01-03;474.8500061035156;481.8399963378906;473.20001220703125;475.69000244140625;475.69000244140625;32089600;-0.012435621834944843;-3730.686550483453;1.0623282034142463;318698.4610242739
2024-01-04;477.6700134277344;485.0;475.0799865722656;479.9800109863281;479.9800109863281;30653500;0.009018496337749538;2705.548901324861;1.0719088064262257;321572.6419278677
2024-01-05;484.6199951171875;495.4700012207031;483.05999755859375;490.9700012207031;490.9700012207031;41456800;0.022896766496153242;6869.029948845972;1.0964520520721373;328935.61562164116
2024-01-08;495.1199951171875;522.75;494.7900085449219;522.530029296875;522.530029296875;64251000;0.06428097031937563;19284.29109581269;1.1669330538880047;350079.9161664014
2024-01-09;524.010009765625;543.25;516.9000244140625;531.4000244140625;531.4000244140625;77310000;0.01697509161171684;5092.527483515052;1.1867418493824942;356022.55481474823
2024-01-10;536.1599731445312;546.0;534.8900146484375;543.5;543.5;53379600;0.022769994411045325;6830.998323313597;1.2137639546602872;364129.18639808614
2024-01-11;549.989990234375;553.4600219726562;535.5999755859375;548.219970703125;548.219970703125;59675900;0.008684398717801356;2605.319615340407;1.2243047647918526;367291.4294375558
2024-01-12;546.2000122070312;549.7000122070312;543.2999877929688;547.0999755859375;547.0999755859375;35247900;-0.002042966650322886;-612.8899950968658;1.2218035509875513;366541.0652962654
2024-01-16;550.1799926757812;568.3499755859375;549.0;563.8200073242188;563.8200073242188;44958000;0.030561199934937555;9168.359980481266;1.2591433335904985;377743.00007714954
2024-01-17;563.469970703125;564.7100219726562;547.4000244140625;560.530029296875;560.530029296875;47439400;-0.0058351565829622976;-1750.5469748886892;1.2517960350786048;375538.81052358146
2024-01-18;572.5999755859375;576.0;561.0700073242188;571.0700073242188;571.0700073242188;49165000;0.018803592094013277;5641.077628203983;1.275334297107126;382600.2891321378
2024-01-19;579.8900146484375;595.0;572.25;594.9099731445312;594.9099731445312;54210300;0.041746135350402946;12523.840605120884;1.328574575291171;398572.3725873513
2024-01-22;600.489990234375;603.3099975585938;590.7000122070312;596.5399780273438;596.5399780273438;45295500;0.002739918569858224;821.9755709574672;1.3322147614414528;399664.42843243585
2024-01-23;595.7000122070312;599.0999755859375;585.8499755859375;598.72998046875;598.72998046875;29465400;0.003671174643899322;1101.3523931697966;1.337105554493885;401131.6663481655
2024-01-24;603.0399780273438;628.489990234375;599.3800048828125;613.6199951171875;613.6199951171875;56027100;0.024869331976294262;7460.799592888278;1.3703584764159404;411107.54292478214
2024-01-25;623.5;627.1900024414062;608.5;616.1699829101562;616.1699829101562;48277700;0.004155646512923328;1246.6939538769984;1.3760532018399132;412815.96055197396
2024-01-26;609.5999755859375;617.8300170898438;605.72998046875;610.3099975585938;610.3099975585938;39030900;-0.009510338890391767;-2853.1016671175303;1.362966469559207;408889.9408677621
2024-01-29;612.3200073242188;624.8900146484375;609.0700073242188;624.6500244140625;624.6500244140625;34873300;0.023496300098036604;7048.890029410982;1.3949911387515315;418497.34162545943
2024-01-30;629.0;634.9299926757812;622.5999755859375;627.739990234375;627.739990234375;41073500;0.004946715279825709;1484.0145839477125;1.4018917627328151;420567.52881984453
2024-01-31;614.4000244140625;622.6900024414062;607.0;615.27001953125;615.27001953125;45379500;-0.01986486586344316;-5959.459759032948;1.3740433709110618;412213.01127331855
2024-02-01;621.0;631.9099731445312;616.5;630.27001953125;630.27001953125;36914600;0.024379539915544646;7313.861974663394;1.4075419161178775;422262.57483536325
2024-02-02;639.739990234375;666.0;636.9000244140625;661.5999755859375;661.5999755859375;47578000;0.04970878367019349;14912.635101058047;1.4775091127329107;443252.73381987325
2024-02-05;682.25;694.969970703125;672.0499877929688;693.3200073242188;693.3200073242188;68007800;0.047944427008463464;14383.328102539039;1.5483474405426734;464504.232162802
2024-02-06;696.2999877929688;697.5399780273438;663.0;682.22998046875;682.22998046875;68311100;-0.01599553847907742;-4798.661543723226;1.523580789478492;457074.2368435476
2024-02-07;683.1900024414062;702.2000122070312;676.0;700.989990234375;700.989990234375;49557500;0.027498072941231966;8249.42188236959;1.5654763251594315;469642.89754782943
2024-02-08;700.739990234375;707.9400024414062;694.5499877929688;696.4099731445312;696.4099731445312;41442200;-0.00653364121264044;-1960.092363792132;1.5552480645239568;466574.41935718706
2024-02-09;705.3300170898438;721.8499755859375;702.1199951171875;721.3300170898438;721.3300170898438;43663700;0.03578358281227634;10735.074843682902;1.6109004124344823;483270.1237303447
2024-02-12;726.0;746.1099853515625;712.5;722.47998046875;722.47998046875;61371000;0.0015942264312605037;478.2679293781511;1.6134685524501138;484040.5657350341
2024-02-13;704.0;734.5;696.2000122070312;721.280029296875;721.280029296875;60258000;-0.0016608780925617683;-498.2634277685305;1.610788777878312;483236.6333634936
2024-02-14;732.02001953125;742.3599853515625;719.3800048828125;739.0;739.0;50491700;0.02456739405414976;7370.218216244928;1.650361660522451;495108.49815673527
2024-02-15;738.6900024414062;739.75;724.0;726.5800170898438;726.5800170898438;42012200;-0.01680647213823583;-5041.941641470748;1.6226249032568678;486787.4709770603
2024-02-16;741.0;744.02001953125;725.010009765625;726.1300048828125;726.1300048828125;49391800;-0.0006193567073777828;-185.80701221333484;1.6216199196394774;486485.9758918432
2024-02-20;719.469970703125;719.5599975585938;677.3400268554688;694.52001953125;694.52001953125;70483300;-0.0435321294244877;-13059.638827346309;1.5510273514204043;465308.2054261213
2024-02-21;680.0599975585938;688.8800048828125;662.47998046875;674.719970703125;674.719970703125;69029800;-0.02850896773499567;-8552.690320498701;1.506809162702664;452042.7488107992
2024-02-22;750.25;785.75;742.2000122070312;785.3800048828125;785.3800048828125;86510000;0.16400883178894032;49202.6495366821;1.7539391732063994;526181.7519619198
2024-02-23;807.9000244140625;823.9400024414062;775.7000122070312;788.1699829101562;788.1699829101562;82938800;0.0035523924851639244;1065.7177455491774;1.7601698535447323;528050.9560634197
2024-02-26;797.0;806.4600219726562;785.0499877929688;790.9199829101562;790.9199829101562;50397300;0.003489095067851;1046.7285203553001;1.7663112534993153;529893.3760497946
2024-02-27;793.8099975585938;794.7999877929688;771.6199951171875;787.010009765625;787.010009765625;39170500;-0.004943576125292282;-1483.0728375876845;1.757579359356681;527273.8078070043
2024-02-28;776.2000122070312;789.3300170898438;771.25;776.6300048828125;776.6300048828125;39311000;-0.01318916500935452;-3956.749502806356;1.7343983551690902;520319.50655072706
2024-02-29;790.9400024414062;799.9000244140625;783.5;791.1199951171875;791.1199951171875;50728900;0.018657520496599078;5597.256148979724;1.7667579280299253;530027.3784089775
